54087	4	2253
22047	4	14337
20167	4	8741
48419	4	7706
49041	4	8488
18049	4	6404
18175	4	6750
51033	4	936
26133	4	4472
40115	4	13692
51735	4	11566
26039	4	1959
17041	4	7178
18009	4	15057
45061	4	7965
29169	4	5450
19075	4	4494
35051	4	7121
48057	4	11743
54031	4	2442
05113	4	5690
40015	4	8052
29123	4	7608
17027	4	9153
51093	4	7240
37153	4	14798
56041	4	13173
30085	4	5893
31025	4	8598
53059	4	1914
51169	4	2916
17101	4	7667
37065	4	24025
02150	4	12296
18117	4	8175
24011	4	4928
13137	4	3106
26031	4	7328
46093	4	6362
37091	4	6463
20061	4	34430
13131	4	18942
27075	4	3699
48179	4	16257
26009	4	5680
40113	4	13610
27055	4	11312
20149	4	8462
21081	4	4929
40111	4	19874
27161	4	10689
26019	4	2350
47061	4	2824
30053	4	2602
40133	4	6661
48425	4	2527
22053	4	13407
05111	4	9797
05021	4	7255
51011	4	1702
47159	4	3368
47069	4	6540
50005	4	14268
27065	4	7714
54001	4	7436
08039	4	2957
38059	4	16809
12039	4	9111
04009	4	17650
05123	4	14449
28083	4	17162
29181	4	3794
21215	4	1174
48081	4	4166
26165	4	10820
01013	4	6924
21075	4	2548
19129	4	5467
29067	4	6086
19079	4	8278
22075	4	20786
01099	4	8614
35057	4	4656
13105	4	9072
46019	4	4663
51031	4	5858
51109	4	2428
28153	4	7026
12123	4	6666
45053	4	4457
40139	4	23569
39059	4	14771
26053	4	5736
20011	4	7909
51161	4	7718
29039	4	5701
01029	4	3964
48503	4	8636
17129	4	2506
37003	4	1857
48371	4	14294
19041	4	11203
47055	4	7962
12007	4	5697
38049	4	113
54041	4	4205
13267	4	10059
21051	4	1629
48227	4	48244
35029	4	14748
21141	4	9620
27091	4	11766
26101	4	14168
31141	4	20823
22067	4	25450
29053	4	9565
13023	4	4484
27009	4	25657
55053	4	4074
06011	4	13122
19007	4	6653
18045	4	8141
27045	4	4027
35047	4	15468
13221	4	1649
28025	4	11674
39117	4	5670
29195	4	12080
40073	4	9069
39069	4	11799
18131	4	3873
38021	4	3299
41045	4	14147
41013	4	8534
48025	4	26008
13285	4	3382
18001	4	13554
39071	4	13033
26119	4	1708
13145	4	1676
51001	4	2301
51595	4	5648
19109	4	6840
48369	3	6375
13273	3	9982
47075	3	11326
48501	3	2900
27081	3	1782
19009	3	2973
21103	3	4500
26151	3	4506
39135	3	9471
19063	3	13014
26089	3	1243
55029	3	19389
16053	3	16574
29141	3	3562
48233	3	28903
13171	3	11664
27063	3	3552
42115	3	5232
48237	3	9216
28097	3	4852
55033	3	2388
18129	3	8356
46005	3	11026
48289	3	2655
21017	3	9332
51157	3	1445
21003	3	8920
35006	3	9472
08075	3	12682
04012	3	7024
21033	3	6297
51175	3	1665
22037	3	5705
23025	3	1825
26143	3	1136
13011	3	1102
16087	3	5396
13161	3	3737
48131	3	7590
21013	3	10730
08063	3	3598
31023	3	3287
17191	3	6497
28111	3	1038
13109	3	4896
51035	3	7707
19011	3	5882
13195	3	2749
46083	3	4741
08027	3	485
20115	3	4853
13087	3	23428
42067	3	2156
05121	3	13232
21079	3	4187
18181	3	8707
48449	3	14403
19085	3	1816
05071	3	8335
01037	3	1894
12125	3	4024
17067	3	1757
18075	3	3094
32033	3	3606
27159	3	4101
26123	3	7406
12043	3	3564
55095	3	6190
17015	3	5668
05023	3	13866
05053	3	4759
13081	3	11411
47101	3	3791
27133	3	4737
48341	3	13629
16037	3	1329
47033	3	2294
13075	3	6138
47153	3	4561
29109	3	6503
22025	3	3042
19019	3	8065
31137	3	5833
47175	3	1699
31145	3	15988
47049	3	2487
21153	3	1569
21135	3	3300
40077	3	6367
48015	3	8241
42093	3	4596
55107	3	7534
39105	3	2875
56009	3	5378
12133	3	7178
17131	3	7468
48281	3	8947
29013	3	7569
19087	3	8393
42103	3	1104
47171	3	9282
23007	3	13837
48389	3	16744
55007	3	2910
27059	3	6933
21109	3	2404
27031	3	1446
54009	3	3784
29089	3	2791
20205	3	2453
20013	3	5409
12049	3	6109
45089	3	3802
01091	3	14506
18101	3	5324
27107	3	1867
48177	3	7350
19149	3	9256
28031	3	3127
48149	3	5662
40057	3	2012
40095	3	5033
28125	3	3090
27129	3	3430
28023	3	2592
21219	3	1954
18073	3	7030
05095	3	4323
21091	3	2571
48489	3	13293
13027	3	4402
05107	3	5548
26063	3	5389
37009	3	1217
21223	3	4237
47081	3	3793
13033	3	7035
28161	3	4393
31185	3	7753
51043	3	3061
13035	3	4539
47077	3	7521
48463	3	18168
28073	3	3418
27127	3	5260
31159	3	9018
48043	3	6272
29115	3	4849
47133	3	3378
08091	3	839
01025	3	4557
28143	3	1027
21119	3	1056
08125	3	5371
18123	3	15152
20139	3	6857
12075	3	4510
39067	3	3805
22049	3	3946
55061	3	6045
20131	3	2739
48415	3	10600
20027	3	4564
17193	3	5275
13133	3	3361
21159	3	723
56031	3	4532
21173	3	12230
13235	3	8300
54021	3	2950
26141	3	4409
29155	3	5232
56015	3	5505
13049	3	3287
47097	3	8585
31101	3	4585
39037	3	13373
51105	3	2323
20151	3	12632
37123	3	4846
26035	3	6196
41001	3	9539
21025	3	2490
29205	3	2857
26097	3	974
31155	3	4054
54047	3	3350
46109	3	5766
40105	3	8444
51137	2	4373
51131	2	1093
08103	2	4213
13001	2	4386
48379	2	2384
21225	2	3464
40005	2	2968
12037	2	4568
13099	2	5496
38025	2	694
01079	2	4435
45069	2	9386
27167	2	3389
21191	2	2754
22035	2	4549
27153	2	3596
48193	2	4221
17059	2	924
40059	2	1042
28133	2	11201
39115	2	552
45037	2	4508
54043	2	1784
45087	2	8175
22127	2	10662
28129	2	1326
28041	2	1549
29135	2	7274
16003	2	1228
13231	2	1513
17051	2	6679
30077	2	3508
28061	2	809
48295	2	1349
20141	2	1259
01047	2	18980
55129	2	3324
37117	2	6096
29215	2	2488
51580	2	6303
12079	2	3928
17023	2	4380
46127	2	3360
48017	2	4551
18125	2	2493
30043	2	1399
48475	2	6522
54051	2	11106
51685	2	22646
20003	2	3389
47121	2	1459
39075	2	3899
38067	2	125
37185	2	753
18119	2	3314
13209	2	2616
19151	2	681
18055	2	8275
51193	2	3555
23021	2	2139
21131	2	197
28131	2	3849
56023	2	1536
13309	2	3560
28051	2	3088
54007	2	1335
29075	2	2851
13163	2	300
29219	2	7388
29093	2	1449
22093	2	6747
19097	2	8401
18013	2	825
21221	2	2490
08019	2	2217
22065	2	16842
29121	2	1172
22041	2	10058
21233	2	3847
28103	2	2322
54093	2	624
17175	2	1353
51181	2	260
48437	2	4716
05065	2	1659
30021	2	4699
12003	2	10142
55123	2	2929
27001	2	2032
20133	2	9361
08065	2	2627
06049	2	2847
17185	2	7617
47173	2	915
31175	2	2186
05047	2	3577
26071	2	2618
29186	2	4449
42113	2	757
31179	2	5287
46047	2	3977
47181	2	2150
40011	2	5544
29229	2	4573
48129	2	3914
54005	2	3217
48315	2	1964
30017	2	8184
12027	2	7056
06105	2	3699
01005	2	26906
48059	2	3550
08105	2	4238
17079	2	3221
48377	2	1979
54091	2	5289
05077	2	4703
48421	2	2006
05041	2	7449
12059	2	2881
22111	2	117
29173	2	1272
48255	2	3938
22029	2	4230
54095	2	4232
21155	2	5836
41063	2	2619
21187	2	1496
38099	2	1413
29015	2	3239
48133	2	4985
29063	2	1129
39107	2	5751
46085	2	780
47007	2	1804
08073	2	3932
19189	2	4175
02050	2	6228
55065	2	2006
49017	2	1933
51005	2	4623
51670	2	44520
48127	2	11192
29157	2	8119
48385	2	1187
53001	2	12204
06003	2	236
48457	2	2895
55137	2	467
48405	2	2466
40061	2	3266
08053	2	350
28079	2	4818
16081	2	1159
36085	2	1248
42105	2	3318
21163	2	3599
31067	2	13198
19197	2	5934
31107	2	1534
48145	2	6815
40151	2	4878
19065	2	1708
12131	2	2951
05067	2	7135
04011	2	1890
19145	2	5520
28091	2	14067
17025	2	9692
48175	2	4056
20021	2	7410
39163	2	2821
29083	2	12779
55011	2	404
38029	2	292
39175	2	6411
51117	2	6788
46033	2	2190
48455	2	2756
51073	2	9986
17053	2	7806
02185	2	8672
01067	2	6529
16061	2	2320
02290	2	687
21023	2	1294
12013	2	2348
51097	2	123
54089	2	5340
08043	2	10430
37177	2	774
21147	2	2676
54101	2	1009
48009	2	3506
47057	2	3969
13169	2	2094
56045	2	3227
12041	2	2182
48407	2	3041
42047	2	28052
05101	2	907
08081	2	18782
18161	2	1899
37199	2	1623
20097	2	1443
29059	2	2887
48165	2	8025
29139	2	170
19073	2	4601
20053	2	2981
16021	2	2680
29143	2	4089
27101	2	1976
48395	2	2190
19051	2	2810
48031	2	3260
05039	2	4877
20127	2	2432
48253	2	4638
28077	2	1955
01007	2	3858
21069	2	3433
21041	2	3775
51183	2	2492
55023	2	6433
47129	2	1525
01119	2	2984
54067	2	5659
19039	2	4780
20193	2	5114
28159	2	6711
51063	2	428
37137	2	804
27057	2	3820
20117	2	3042
51620	2	8346
20109	2	1948
22125	2	3298
41025	2	2770
37041	2	4956
13321	2	5825
02198	2	183
29085	1	113
56007	1	8533
16079	1	2165
29133	1	3071
45005	1	3178
27021	1	841
29065	1	4678
29129	1	319
21011	1	348
05081	1	4576
31039	1	1194
27033	1	264
28069	1	595
05109	1	1704
42023	1	2357
28065	1	285
47139	1	1137
46061	1	523
08009	1	676
48035	1	755
21171	1	2643
28101	1	1436
38031	1	2021
51135	1	3544
53013	1	2655
18115	1	2424
05137	1	2986
41021	1	672
19185	1	1528
40023	1	5547
21123	1	2737
51111	1	1758
13189	1	6715
27087	1	1161
30083	1	4373
48495	1	864
50017	1	5141
48249	1	19589
51119	1	541
21149	1	796
31035	1	952
20049	1	771
20175	1	20182
19069	1	1437
29149	1	633
19035	1	5022
22059	1	679
20087	1	868
13003	1	1504
30055	1	567
48353	1	10688
56011	1	1159
49007	1	8069
41069	1	133
40033	1	2587
21133	1	2266
19043	1	1922
50011	1	1231
27121	1	2364
31027	1	491
46071	1	625
48285	1	2020
51029	1	441
37043	1	462
27051	1	663
20063	1	140
20043	1	976
55103	1	936
46077	1	34
27023	1	5324
13037	1	1225
16077	1	3877
20081	1	1173
37095	1	823
21065	1	2690
13061	1	1075
51079	1	511
29223	1	439
22083	1	4044
46023	1	1590
13263	1	1229
20067	1	5682
32021	1	827
29151	1	1401
08109	1	80
29199	1	1967
19091	1	4384
19089	1	3804
21077	1	1820
51065	1	9616
30039	1	956
51077	1	551
18151	1	7932
02275	1	2070
30091	1	1746
20137	1	295
18121	1	2085
05017	1	2629
37187	1	3880
37033	1	2111
55083	1	581
22043	1	803
02261	1	114
54075	1	1245
48387	1	3602
20001	1	5864
39121	1	1722
27151	1	3219
19093	1	2205
46057	1	698
16029	1	3249
47151	1	965
48411	1	2613
29079	1	6060
39001	1	3084
01075	1	1924
30005	1	817
31089	1	3733
19119	1	2711
49025	1	3442
26095	1	1632
47039	1	831
46003	1	381
40117	1	3214
31045	1	5575
29137	1	1472
16035	1	3103
53043	1	602
19023	1	1363
31011	1	1659
47027	1	1350
31123	1	1502
19081	1	689
01035	1	3630
25007	1	2184
56003	1	103
40141	1	4215
29081	1	326
12045	1	1681
46095	1	69
55013	1	673
20123	1	3772
08055	1	3901
49009	1	292
19147	1	3673
38037	1	590
02060	1	419
27043	1	664
48333	1	1731
48247	1	4525
48195	1	1096
20069	1	979
45017	1	420
16071	1	2083
54013	1	521
19173	1	208
48153	1	3324
16067	1	5216
01107	1	672
30009	1	2341
48307	1	5190
51101	1	3032
01131	1	2196
31147	1	4206
20031	1	963
20185	1	488
22027	1	2496
37079	1	1514
35003	1	336
05141	1	2475
31169	1	261
31139	1	1291
46053	1	1191
02240	1	780
13201	1	1880
05011	1	6288
22021	1	532
19005	1	4014
48391	1	1592
35007	1	982
30105	1	3048
48197	1	2724
20171	1	3511
45039	1	320
48403	1	1053
26153	1	3415
40093	1	419
13197	1	1648
48351	1	2427
26109	1	8661
20095	1	3184
21229	1	320
46051	1	581
51091	1	153
30001	1	3964
19095	1	2541
18153	1	4588
49023	1	5117
21027	1	1243
16039	1	11287
29017	1	1505
19137	1	5785
24023	1	1930
48243	1	1152
47111	1	3885
13229	1	3318
48159	1	2286
18143	1	5910
48287	1	5558
13251	1	2554
20181	1	4378
27155	1	620
05083	1	3689
02220	1	8931
21181	1	2003
38085	1	231
38009	1	77
13319	1	2118
13193	1	4018
48505	1	4882
39019	1	1241
28057	1	3968
26013	1	2107
46007	1	1029
20023	1	422
12029	1	237
30089	1	269
38005	1	974
31075	1	257
13093	1	2903
17065	1	2945
48313	1	4206
26051	1	3055
54023	1	2696
31167	1	1656
37131	1	246
37005	1	1807
41037	1	2417
01061	1	1972
48413	1	1816
19133	1	211
17087	1	141
54103	1	5736
48065	1	2589
48317	1	2345
45049	1	2804
27157	1	441
20157	1	1913
48283	1	3561
51720	1	3898
51027	1	991
13155	1	3229
17061	1	2606
55078	1	1811
38103	1	50
31041	1	3317
46063	1	353
21189	1	107
30087	1	2021
48063	1	4371
48125	1	1043
51179	1	3697
13173	1	2740
20201	1	386
48229	1	585
31021	1	1813
19131	1	3478
55077	1	1468
31069	1	810
47161	1	1442
01041	1	379
39131	1	4582
48163	1	7089
19183	1	994
31161	1	1559
13017	1	8561
46101	1	2291
42057	1	1073
20105	1	1274
27071	1	6300
21055	1	3019
18025	1	705
51037	1	187
46123	1	2917
30099	1	1776
20183	1	470
39047	1	13308
28093	1	7957
05133	1	5750
18139	1	5680
29087	1	1093
46097	1	958
01111	1	192
28037	1	500
28155	1	705
38013	1	269
39031	1	11687
40085	1	2445
47067	1	1310
31143	1	646
27143	1	1297
02230	1	793
31173	1	1009
13281	1	517
19055	1	5070
46067	1	1235
48335	1	595
49037	1	301
01129	1	244
13005	1	3156
40043	1	794
38055	1	1245
19001	1	1940
48093	1	4147
28157	1	1571
51057	1	2176
48151	1	2014
13079	1	750
31063	1	736
19141	1	4926
19107	1	300
46125	1	990
29197	1	728
21203	1	1180
21039	1	395
50019	1	5167
48003	1	9384
26079	1	2254
29179	1	427
17181	1	5028
48051	1	593
31013	1	8344
48123	1	5664
38057	1	3031
32015	1	3623
13241	1	2089
46037	1	1745
05087	1	2031
01027	1	2332
19195	1	230
19037	1	3490
31029	1	1960
